192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/game.js?v=2 HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/wx.js HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /lib/jumpGame/share-tip.png HTTP/1.1" 404 169 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /lib/jumpGame/how-play.png HTTP/1.1" 404 169 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /lib/jumpGame/rule.png HTTP/1.1" 404 169 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/img/jumpGame/bg.png HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/img/jumpGame/get-bg.png HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /lib/jumpGame/home-bg.png HTTP/1.1" 404 169 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/img/jumpGame/toast.png HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/project.json HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
